,단어명,빈도수
1125,부상,7
1126,배치,7
1127,인방,7
1128,쿠데타,7
1129,후원,7
1130,게임,7
1131,도지사,7
1132,독립,7
1133,전대,7
1134,정치자금,7
1135,자문,7
1136,과정,7
1137,천안함,7
1138,류경,7
1139,한겨레,7
1140,동성,7
1141,농구,7
1142,서한,7
1143,입당,7
1144,미세먼지,7
1145,비례대표,7
1146,압승,7
1147,파란,7
1148,조선,7
1149,재보선,7
1150,세기,7
1151,담화,7
1152,무력,7
1153,극적,7
1154,성희롱,7
1155,완성,7
1156,셀프,7
1157,화폐,7
1158,복당,7
1159,통합신당,7
1160,마식령,7
1161,반대파,7
1162,심장,6
1163,비행,6
1164,협조,6
1165,원칙,6
1166,기지,6
1167,방향,6
1168,저녁,6
1169,지침,6
1170,출국,6
1171,인재,6
1172,승인,6
1173,투톱,6
1174,노선,6
1175,시간표,6
1176,감찰,6
1177,불만,6
1178,영호,6
1179,금융,6
1180,어린이집,6
1181,명령,6
1182,논쟁,6
1183,수장,6
1184,남방,6
1185,정기,6
1186,체결,6
1187,절차,6
1188,외국,6
1189,전투기,6
1190,김진태,6
1191,연속,6
1192,분석,6
1193,쟁점,6
1194,충격,6
1195,수사권,6
1196,위원회,6
1197,김병기,6
1198,인공,6
1199,광역단체장,6
1200,참패,6
1201,창설,6
1202,연루,6
1203,종합,6
1204,근절,6
1205,서울시,6
1206,당일,6
1207,상응,6
1208,신지,6
1209,관광,6
1210,법적,6
1211,보완,6
1212,차원,6
1213,위장전입,6
1214,삭제,6
1215,업체,6
1216,근로시간,6
1217,대폭,6
1218,고양이,6
1219,주재,6
1220,대권,6
1221,타결,6
1222,격상,6
1223,원희룡,6
1224,해리스,6
1225,활성화,6
1226,시사,6
1227,통제,6
1228,응원,6
1229,공직,6
1230,착수,6
1231,이사장,6
1232,방탄소년단,6
1233,꼼수,6
1234,기부,6
1235,해제,6
1236,눈길,6
1237,엄중,6
1238,경기도,6
1239,성남,6
1240,간첩,6
1241,선희,6
1242,물어,6
1243,문화,6
1244,합류,6
1245,북단,6
1246,주인,6
1247,부자,6
1248,전력,6
1249,냉전,6
1250,복무,6
1251,주말,6
1252,선박,6
1253,대가,6
1254,연동,6
1255,신규,6
1256,서로,6
1257,기여,6
1258,강원,6
1259,여정,6
1260,외무,6
1261,포스코,6
1262,서명,6
1263,후반기,6
1264,블랙리스트,6
1265,석방,6
1266,천지,6
1267,일괄,6
1268,진선미,6
1269,산책,6
1270,바로,6
1271,지도자,6
1272,화원,6
1273,밀착,6
1274,삼지연,6
1275,영접,6
1276,전용기,6
1277,그림,6
1278,수행원,6
1279,종부세,6
1280,사회주의,6
1281,특별법,6
1282,공급,6
1283,활용,6
1284,여상규,6
1285,구상,6
1286,국빈,6
1287,빈소,6
1288,면제,6
1289,지구,6
1290,예방,6
1291,거짓,6
1292,돌풍,6
1293,교착,6
1294,능력,6
1295,운명,6
1296,주류,6
1297,도움,6
1298,여군,6
1299,표심,6
1300,동생,6
1301,대안,6
1302,생명,6
1303,총력,6
1304,패싱,6
1305,의석,6
1306,영장,6
1307,주기,6
1308,이념,6
1309,반입,6
1310,전체,6
1311,날짜,6
1312,비공개,6
1313,정태옥,6
1314,조종사,6
1315,중요,6
1316,파문,6
1317,시위,6
1318,충남,6
1319,여부,6
1320,억류,6
1321,창원,6
1322,인근,6
1323,자산,6
1324,철저,6
1325,총영사,6
1326,최재성,6
1327,성찰,6
1328,조기,6
1329,헌신,6
1330,법사,6
1331,가시,6
1332,촬영,6
1333,전화,6
1334,거듭,6
1335,역할,6
1336,영화,6
1337,출근,6
1338,협약,6
1339,실시,6
1340,전개,6
1341,통상,6
1342,제왕,6
1343,통해,6
1344,외압,6
1345,담판,6
1346,출동,6
1347,한나라당,6
1348,무관,6
1349,박종진,6
1350,인턴,6
1351,범위,6
1352,전세계,6
1353,갱도,6
1354,재선거,6
1355,맥스,6
1356,선더,6
1357,부결,6
1358,새벽,6
1359,확성기,6
1360,금감원,6
1361,만날,6
1362,정면,6
1363,임제,6
1364,선수단,6
1365,관현악단,6
1366,강릉,6
1367,최교일,6
1368,보상,5
1369,한강,5
1370,일과,5
1371,정청,5
1372,매우,5
1373,결위,5
1374,소위,5
1375,이언주,5
1376,정체,5
1377,명과,5
1378,국외,5
1379,주식,5
1380,유튜브,5
1381,기구,5
1382,완료,5
1383,윤창,5
1384,신호탄,5
1385,용국,5
1386,운전,5
1387,미대,5
1388,공모,5
1389,법무,5
1390,청문회,5
1391,무단,5
1392,이하,5
1393,징역,5
1394,사연,5
1395,폭풍,5
1396,주요,5
1397,부적절,5
1398,장제원,5
1399,전투,5
1400,거취,5
1401,관여,5
1402,조성,5
1403,진짜,5
1404,연평도,5
1405,사이,5
1406,초점,5
1407,시정,5
1408,방지법,5
1409,배경,5
1410,저지,5
1411,사법부,5
1412,올인,5
1413,살인,5
1414,구멍,5
1415,청구,5
1416,아침,5
1417,의사,5
1418,잠정,5
1419,부모,5
1420,접수,5
1421,혼란,5
1422,발견,5
1423,산림,5
1424,기록,5
1425,성문,5
1426,특례,5
1427,독도,5
1428,궤도,5
1429,유럽,5
1430,퇴직,5
1431,블록,5
1432,체인,5
1433,이종석,5
1434,현직,5
1435,시스템,5
1436,마크,5
1437,국정감사,5
1438,김학용,5
1439,주검,5
