,단어명,빈도수
1384,우린,12
1385,합법,12
1386,고의,12
1387,제정,12
1388,추행,12
1389,피고인,12
1390,협조,12
1391,사정,12
1392,신동빈,12
1393,소유,12
1394,탈출,12
1395,줄줄이,12
1396,군대,12
1397,삭제,12
1398,흑산공항,12
1399,성차별,12
1400,여전,12
1401,직장인,12
1402,변수,12
1403,환영,12
1404,불가피,12
1405,이사회,12
1406,옥탑방,12
1407,전문,12
1408,쟁점,12
1409,음식,12
1410,주차,12
1411,제작,12
1412,스튜디오,12
1413,발암,12
1414,상품권,12
1415,면죄부,12
1416,서울시장,12
1417,서병수,12
1418,승리,12
1419,개악,12
1420,조민기,12
1421,장윤,12
1422,새해,12
1423,발의,11
1424,공범,11
1425,청주,11
1426,잠정,11
1427,시스템,11
1428,관사,11
1429,당일,11
1430,스토킹,11
1431,보기,11
1432,비용,11
1433,이하,11
1434,산시,11
1435,혼란,11
1436,경고,11
1437,대비,11
1438,보석,11
1439,급식,11
1440,당한,11
1441,실질,11
1442,인력,11
1443,물류,11
1444,만들기,11
1445,금품,11
1446,혜택,11
1447,연극,11
1448,조희연,11
1449,동해안,11
1450,퇴학,11
1451,반복,11
1452,내사,11
1453,생태,11
1454,표현,11
1455,초미세먼지,11
1456,감옥,11
1457,난동,11
1458,이주,11
1459,원주,11
1460,제품,11
1461,회삿돈,11
1462,대공분실,11
1463,성장,11
1464,영업,11
1465,동의,11
1466,수석,11
1467,불안,11
1468,스쿨,11
1469,동해,11
1470,되레,11
1471,운항,11
1472,협치,11
1473,박람회,11
1474,빗방울,11
1475,발부,11
1476,거짓,11
1477,위증,11
1478,초등학교,11
1479,서부,11
1480,선박,11
1481,전기,11
1482,돌파,11
1483,강제추행,11
1484,백혈병,11
1485,통영,11
1486,상담,11
1487,사령관,11
1488,차로,11
1489,치매,11
1490,동시,11
1491,입원,11
1492,상실,11
1493,소통,11
1494,축하,11
1495,소식통,11
1496,유서,11
1497,여객선,11
1498,혼자,11
1499,보안,11
1500,대처,11
1501,스캔들,11
1502,설악산,11
1503,구멍,11
1504,김포,11
1505,성소수자,11
1506,공기,11
1507,금요일,11
1508,통진당,11
1509,혜경궁,11
1510,저출산,11
1511,성관계,11
1512,제보,11
1513,인생,11
1514,주거,11
1515,외부,11
1516,출동,11
1517,산다,11
1518,방향,11
1519,입시,11
1520,연수,11
1521,방법,11
1522,승계,11
1523,공익,11
1524,세금,11
1525,인터넷,11
1526,일회용,11
1527,여의도,11
1528,트럭,11
1529,문자,11
1530,유레카,11
1531,이창,11
1532,효창,11
1533,박남춘,11
1534,대북,11
1535,대납,11
1536,약자,11
1537,생산,11
1538,기지,11
1539,일베,11
1540,용산참사,11
1541,반도체,11
1542,간다,11
1543,염동열,11
1544,박사,11
1545,과제,11
1546,정안,11
1547,구역,11
1548,코리아,11
1549,임신,11
1550,안종범,11
1551,방문진,11
1552,훈련,11
1553,취약,11
1554,여배우,11
1555,국세청,11
1556,워마드,11
1557,혜화역,11
1558,수원시,11
1559,쁘라삐룬,11
1560,성공,11
1561,창간,11
1562,조영래,11
1563,조위,11
1564,보건,10
1565,출산,10
1566,감정,10
1567,파악,10
1568,노동시간,10
1569,감소,10
1570,협상,10
1571,제외,10
1572,대체,10
1573,임대,10
1574,부천,10
1575,거듭,10
1576,저녁,10
1577,갯벌,10
1578,선관위,10
1579,보복,10
1580,수산시장,10
1581,변경,10
1582,국립공원,10
1583,운전자,10
1584,도주,10
1585,오른,10
1586,임기,10
1587,아무,10
1588,남영동,10
1589,현실,10
1590,웹하드,10
1591,공정,10
1592,연속,10
1593,양성,10
1594,보조금,10
1595,직무,10
1596,기습,10
1597,중부지방,10
1598,목표,10
1599,지리산,10
1600,연구원,10
1601,기본소득,10
1602,해법,10
1603,해명,10
1604,추적,10
1605,동상,10
1606,거래소,10
1607,가로,10
1608,법인,10
1609,주인,10
1610,태화강,10
1611,장치,10
1612,설계,10
1613,해안,10
1614,파행,10
1615,무대,10
1616,주주,10
1617,경찰서,10
1618,직권남용,10
1619,태극기,10
1620,육아휴직,10
1621,안개,10
1622,홀로,10
1623,운전기사,10
1624,어금니,10
1625,식당,10
1626,서해,10
1627,판문점,10
1628,출판,10
1629,선발,10
1630,완전,10
1631,의미,10
1632,정권,10
1633,찾기,10
1634,심리,10
1635,커버,10
1636,침묵,10
1637,작년,10
1638,후퇴,10
1639,사하라,10
1640,가야,10
1641,법원장,10
1642,수질,10
1643,유튜브,10
1644,카톡,10
1645,극우,10
1646,성주,10
1647,집유,10
1648,정치권,10
1649,가입,10
1650,법조,10
1651,개성,10
1652,은수미,10
1653,공동체,10
1654,무게,10
1655,미군,10
1656,일요일,10
1657,재정,10
1658,한계,10
1659,법무,10
1660,할인,10
1661,제시,10
1662,태블릿,10
1663,고양이,10
1664,사이트,10
1665,명절,10
1666,아동학대,10
1667,언론사,10
1668,세대,10
1669,맑음,10
1670,입학,10
1671,만남,10
1672,아픔,10
1673,마라톤,10
1674,다툼,10
1675,노출,10
