,단어명,빈도수
1168,접대,3
1169,복지,3
1170,아이스,3
1171,버킷,3
1172,교수,3
1173,최단,3
1174,정수,3
1175,착수,3
1176,연습,3
1177,부자,3
1178,강원랜드,3
1179,폭로,2
1180,안갯속,2
1181,운전자,2
1182,오기,2
1183,전원책,2
1184,조강,2
1185,식사,2
1186,양산,2
1187,휴식,2
1188,존중,2
1189,태세,2
1190,나경원,2
1191,정도,2
1192,합법,2
1193,찰떡,2
1194,용인시,2
1195,일침,2
1196,행정관,2
1197,급여,2
1198,김명수,2
1199,권리,2
1200,광역단체장,2
1201,파행,2
1202,공군,2
1203,호기,2
1204,마감,2
1205,중앙,2
1206,라인,2
1207,대치,2
1208,전격,2
1209,여파,2
1210,올림픽,2
1211,유치,2
1212,토론회,2
1213,의회,2
1214,흐름,2
1215,폭력,2
1216,가시,2
1217,난항,2
1218,노조,2
1219,입수,2
1220,이사장,2
1221,유시민,2
1222,살림살이,2
1223,한미정상,2
1224,방탄,2
1225,눈치,2
1226,염불,2
1227,수위,2
1228,의문,2
1229,간다,2
1230,서로,2
1231,용기,2
1232,명절,2
1233,사드,2
1234,완료,2
1235,중국,2
1236,장면,2
1237,촬영,2
1238,염원,2
1239,서거,2
1240,수여,2
1241,태극기,2
1242,시초,2
1243,부처,2
1244,한라산,2
1245,서울대,2
1246,초유,2
1247,격려,2
1248,사적,2
1249,근거,2
1250,교통사고,2
1251,임내현,2
1252,사시,2
1253,손가락,2
1254,상승,2
1255,가열,2
1256,대미,2
1257,즉시,2
1258,주민,2
1259,송이버섯,2
1260,얼마,2
1261,교섭,2
1262,본부장,2
1263,기회,2
1264,옹호,2
1265,육박,2
1266,관광,2
1267,약사,2
1268,소득세,2
1269,천지,2
1270,일괄,2
1271,후퇴,2
1272,매일,2
1273,산업부,2
1274,허물,2
1275,스스로,2
1276,정해,2
1277,바로,2
1278,껑충,2
1279,영접,2
1280,곧장,2
1281,초대,2
1282,브리핑,2
1283,특보,2
1284,전해,2
1285,까닭,2
1286,이재,2
1287,매우,2
1288,불가침,2
1289,배석,2
1290,폐쇄,2
1291,명시,2
1292,시일,2
1293,통큰,2
1294,숙청,2
1295,노쇼,2
1296,식당,2
1297,수산물,2
1298,생중계,2
1299,매체,2
1300,정밀,2
1301,부총리,2
1302,국장,2
1303,정말,2
1304,김여정,2
1305,직무,2
1306,사열,2
1307,음주운전,2
1308,타고,2
1309,의장대,2
1310,예포,2
1311,어록,2
1312,전용기,2
1313,출발,2
1314,마중,2
1315,프로,2
1316,배현진,2
1317,일괄처리,2
1318,외신,2
1319,취재,2
1320,거지,2
1321,사과문,2
1322,선발,2
1323,도로,2
1324,재벌,2
1325,의제,2
1326,충돌,2
1327,당선,2
1328,부동산대책,2
1329,과도,2
1330,부각,2
1331,음악,2
1332,차범근,2
1333,깜깜,2
1334,대구시,2
1335,경북,2
1336,할당,2
1337,비율,2
1338,제거,2
1339,폭탄,2
1340,쌍용차,2
1341,감회,2
1342,서울시,2
1343,사위,2
1344,무산,2
1345,미투,2
1346,불안,2
1347,축사,2
1348,도약,2
1349,신호탄,2
1350,다리,2
1351,무능,2
1352,김상균,2
1353,윤건영,2
1354,지층,2
1355,첫날,2
1356,부작용,2
1357,안정화,2
1358,신속,2
1359,십상시,2
1360,엉망,2
1361,군번,2
1362,과연,2
1363,발달장애,2
1364,국토,2
1365,환수,2
1366,용국,2
1367,작품,2
1368,업종,2
1369,강도,2
1370,발급,2
1371,여상규,2
1372,구미,2
1373,생가,2
1374,잡기,2
1375,탈세,2
1376,야권,2
1377,재차,2
1378,즉답,2
1379,사형선고,2
1380,물의,2
1381,모색,2
1382,세심,2
1383,조율,2
1384,정략적,2
1385,한도,2
1386,증가,2
1387,차림,2
1388,김기영,2
1389,코드,2
1390,군대,2
1391,접촉,2
1392,동참,2
1393,인니,2
1394,전략,2
1395,실어,2
1396,강구,2
1397,양극화,2
1398,극복,2
1399,약자,2
1400,국면,2
1401,이슈,2
1402,성범죄,2
1403,과잉,2
1404,낫다,2
1405,교훈,2
1406,위험,2
1407,결의,2
1408,대안,2
1409,피해자,2
1410,경고,2
1411,철회,2
1412,도심,2
1413,설명,2
1414,일본,2
1415,서관,2
1416,교사,2
1417,바이오,2
1418,지식,2
1419,생애,2
1420,관함,2
1421,한계,2
1422,임대,2
1423,사안,2
1424,정파,2
1425,탕평,2
1426,보이스피싱,2
1427,환담,2
1428,위성,2
1429,인재,2
1430,전문가,2
1431,측면,2
1432,실종,2
1433,정세균,2
1434,발칵,2
1435,전여옥,2
1436,하성,2
1437,김현미,2
1438,포기,2
1439,재원,2
1440,당장,2
1441,당사자,2
1442,캠코더,2
1443,부실,2
1444,당일치기,2
1445,합리,2
1446,영호,2
1447,공지영,2
1448,대체복무,2
1449,소급,2
1450,은퇴,2
1451,성향,2
1452,판사,2
1453,험로,2
1454,권선,2
1455,태클,2
1456,지구,2
1457,기준,2
1458,자신,2
1459,특단,2
1460,루머,2
1461,보합,2
1462,색깔론,2
1463,전성,2
1464,정쟁,2
1465,펑펑,2
1466,메뉴,2
1467,다짐,2
1468,보안,2
1469,선전,2
1470,김영환,2
1471,낙마,2
1472,김수민,2
1473,방법,2
1474,단독,2
1475,동향,2
1476,전날,2
1477,주문,2
1478,사정,2
1479,정기,2
1480,피감,2
1481,건물,2
1482,데이터,2
1483,핑계,2
1484,단호,2
1485,참여정부,2
1486,뉴딜,2
1487,폐업,2
1488,임대차보호법,2
1489,지자체,2
1490,기록,2
1491,공화,2
1492,앞치마,2
1493,영상,2
1494,불허,2
1495,쌈짓돈,2
1496,석수,2
1497,적임,2
1498,실현,2
1499,합참의장,2
1500,소주,2
1501,생활,2
1502,선창,2
1503,선제,2
1504,초고,2
1505,동맹,2
1506,아무,2
1507,입국,2
1508,통계청,2
1509,공모,2
1510,분수령,2
1511,반칙,2
1512,프레임,2
1513,구애,2
1514,외압,2
1515,김상곤,2
1516,절규,2
1517,김대중,2
1518,계승,2
1519,국가안보실,2
1520,모습,2
1521,항의,2
1522,예산안,2
1523,알츠하이머,2
1524,열기,2
1525,예방,2
1526,승인,2
1527,기금,2
1528,선포,2
1529,유임,2
1530,사유,2
1531,린다,2
1532,환경,2
1533,박천,2
1534,단행,2
1535,강신욱,2
1536,돌풍,2
1537,세력,2
1538,인식,2
1539,거나,2
1540,통한,2
1541,결심,2
1542,발상,2
1543,유튜브,2
1544,상품화,2
1545,기밀,2
1546,변호인,2
1547,궁예,2
1548,작년,2
1549,물산,2
1550,찬성,2
1551,악의,2
1552,부대,2
1553,반론,2
1554,형사,2
1555,전국,2
1556,금주,2
1557,능력,2
1558,솔릭,2
1559,최대한,2
1560,반영,2
1561,기초,2
1562,미궁,2
1563,보기,2
1564,방통위,2
1565,진화,2
1566,차이,2
1567,경계,2
1568,대법원,2
1569,근로시간,2
1570,재고,2
1571,난타,2
1572,위서,2
1573,수수료,2
1574,회피,2
1575,권익위,2
1576,장기,2
1577,자격,2
1578,공정위,2
1579,당내,2
1580,공익,2
1581,벌써,2
1582,참모,2
1583,잠재력,2
1584,저하,2
1585,온도,2
1586,손질,2
1587,투입,2
1588,코피아난,2
1589,응원,2
1590,가슴,2
1591,무슨,2
1592,판결,2
1593,공단,2
1594,온갖,2
1595,조선소,2
1596,자동차,2
1597,공범,2
1598,반납,2
1599,광복,2
1600,건국,2
1601,경제특구,2
1602,임정,2
1603,강금원,2
1604,불참,2
1605,최재성,2
1606,찾기,2
1607,고위,2
1608,정황,2
1609,남경필,2
1610,재혼,2
1611,요인,2
1612,묵인,2
1613,식용,2
1614,체적,2
1615,시민단체,2
1616,자체,2
1617,조사해,2
1618,여지,2
1619,연일,2
1620,만능,2
1621,파기,2
1622,살이,2
1623,가습기,2
1624,살균제,2
1625,익범,2
1626,본연,2
1627,논문,2
1628,해석,2
1629,레이스,2
1630,태연,2
1631,구제,2
1632,경험,2
1633,집사,2
1634,리스트,2
1635,탄산음료,2
1636,사후,2
1637,한시,2
1638,냉방,2
1639,김어준,2
1640,높이,2
1641,공사,2
1642,다수,2
1643,박차,2
1644,김기춘,2
1645,통화,2
1646,할인,2
1647,노무현정부,2
1648,축하,2
1649,전화,2
1650,민원,2
1651,징벌,2
1652,제명,2
1653,석방,2
1654,악마,2
1655,차단,2
1656,상봉,2
1657,교환,2
1658,징용,2
1659,내주,2
1660,유감,2
1661,권고,2
1662,인력,2
1663,장영달,2
1664,본부,2
1665,청화,2
1666,독대,2
1667,대기업,2
1668,염려,2
1669,관세청,2
1670,경위,2
1671,이회창,2
1672,정체,2
1673,여론,2
1674,변화,2
1675,김홍걸,2
1676,인명,2
1677,성정체성,2
1678,점검,2
1679,세법,2
1680,휴대폰,2
1681,부상,2
1682,시각,2
1683,권영진,2
1684,기도,2
1685,분권,2
1686,김대준,2
1687,박종철,2
1688,열사,2
1689,여름,2
1690,무엇,2
1691,전태일,2
1692,극상,2
1693,수송기,2
1694,이루,2
1695,엄수,2
1696,세월,2
1697,지위,2
1698,이용,2
1699,모란,2
1700,정면,2
1701,바다,2
1702,경청,2
1703,탈락,2
1704,상납,2
1705,업체,2
1706,장려,2
1707,형평성,2
1708,릴레이,2
1709,기존,2
1710,곽상도,2
1711,책임자,2
1712,한국인,2
1713,방침,2
1714,전사,2
1715,정미홍,2
1716,조문,2
1717,제의,2
1718,정계,2
1719,광역시,2
1720,홀로,2
1721,이중,2
1722,합동,2
1723,명복,2
1724,비상계엄,2
1725,촌철,2
1726,살인,2
1727,국기,2
1728,문란,2
1729,민간,2
1730,행렬,2
1731,어린이집,2
1732,심정,2
1733,일당,2
1734,존경,2
1735,쿠데타,2
1736,관행,2
1737,기구,2
1738,조현,2
1739,한민구,2
1740,증거,2
1741,결말,2
1742,아이콘,2
1743,이틀,2
1744,희생,2
1745,장병,2
1746,표창원,2
1747,여배우,2
1748,억측,2
1749,재회,2
1750,작심,2
1751,시장님,2
1752,비문,2
1753,지경,2
1754,트랙,2
1755,총영사,2
1756,지지자,2
1757,선진,2
1758,나랏돈,2
1759,분향소,2
1760,비례,2
1761,성역,2
1762,태도,2
1763,등판,2
1764,무더기,2
1765,벌금,2
1766,인생,2
1767,얘기,2
1768,막판,2
