,단어명,빈도수
849,의식,5
850,화물차,5
851,반박,5
852,뇌물수수,5
853,소환조사,5
854,농가,5
855,회수,5
856,극단,5
857,가스,5
858,공포,5
859,마을,5
860,은폐,5
861,정도,5
862,부대,5
863,신도,5
864,날씨,5
865,물질,5
866,증인,5
867,해소,5
868,공동,5
869,차별,5
870,제기,5
871,최유정,5
872,셜록,5
873,마당,5
874,연장,5
875,지목,5
876,게시판,5
877,고령,5
878,진보,5
879,퇴사,5
880,체류,5
881,헌재,5
882,추돌사고,5
883,이용,5
884,기억,5
885,과실,5
886,선거법,5
887,통화,5
888,대출,5
889,폭언,5
890,요양,5
891,변호인,5
892,사무장,5
893,건보,5
894,실태,5
895,수출,5
896,금고,5
897,역주행,5
898,제작,5
899,드론,5
900,유흥,5
901,직업,5
902,진료,5
903,조폭,5
904,직권남용,5
905,당첨,5
906,정체,5
907,문자,5
908,남녀,5
909,광장,5
910,황민,5
911,수감,5
912,설립,5
913,불허,5
914,자진,5
915,전자담배,5
916,해킹,5
917,경주,5
918,윤리,5
919,가입,5
920,유튜브,5
921,대비,5
922,스마트,5
923,창업,5
924,개최,5
925,강력,5
926,복구,5
927,사이판,5
928,임금,5
929,가을,5
930,단풍,5
931,식품,5
932,피살,5
933,연금,5
934,정신병원,5
935,공지영,5
936,대낮,5
937,생리대,5
938,접근,5
939,등산,5
940,남궁,5
941,반려,5
942,업계,5
943,도도,5
944,이국,5
945,헬기,5
946,국감,5
947,구멍,5
948,상처,5
949,보기,5
950,아동학대,5
951,여경,5
952,낙찰,5
953,미성년,5
954,탱크,5
955,수학,4
956,머리,4
957,측정,4
958,손상,4
959,홍대,4
960,전부,4
961,익사,4
962,당한,4
963,부당,4
964,법무부,4
965,요금,4
966,실체,4
967,여중생,4
968,분통,4
969,출근,4
970,합격,4
971,불가,4
972,영역,4
973,노래방,4
974,계단,4
975,형사,4
976,응원,4
977,해상,4
978,나무,4
979,비용,4
980,재난,4
981,찬반,4
982,유지,4
983,시간,4
984,열띤,4
985,대박,4
986,일제,4
987,탄력,4
988,수단,4
989,형량,4
990,얼마나,4
991,서민,4
992,민주주의,4
993,위헌,4
994,오류,4
995,생활,4
996,무엇,4
997,양육,4
998,훈련,4
999,민주당,4
1000,임산부,4
1001,갑론,4
1002,급식,4
1003,박상기,4
1004,부족,4
1005,민주,4
1006,노총,4
1007,진단,4
1008,대처,4
1009,권한,4
1010,후배,4
1011,제안,4
1012,춘천,4
1013,소주,4
1014,정답,4
1015,나라,4
1016,봉투,4
1017,조현,4
1018,동원,4
1019,일선,4
1020,불안감,4
1021,치안,4
1022,임원,4
1023,스토킹,4
1024,보건,4
1025,카톡,4
1026,감시,4
1027,토론회,4
1028,대학교,4
1029,불안,4
1030,계층,4
1031,조희연,4
1032,본격,4
1033,파면,4
1034,시효,4
1035,퇴학,4
1036,동포,4
1037,명동,4
1038,음성,4
1039,고교생,4
1040,기부,4
1041,여행객,4
1042,원료,4
1043,유력,4
1044,운영자,4
1045,인격,4
1046,보험금,4
1047,골퍼,4
1048,절차,4
1049,비정규직,4
1050,납품,4
1051,교장,4
1052,거짓말,4
1053,사무실,4
1054,드루,4
1055,여권,4
1056,희망,4
1057,불가피,4
1058,사이,4
1059,생방송,4
1060,저작권,4
1061,편의점,4
1062,제정,4
1063,사흘,4
1064,범죄자,4
1065,반복,4
1066,역행,4
1067,카드,4
1068,온라인,4
1069,방법,4
1070,강간,4
1071,서지현,4
1072,결식,4
1073,남북,4
1074,방문,4
1075,무슨,4
1076,천안,4
1077,정비,4
1078,김기춘,4
1079,현대차,4
1080,워마드,4
1081,무상급식,4
1082,차로,4
1083,지구대,4
1084,철거,4
1085,동거,4
1086,수시,4
1087,보석,4
1088,초등학교,4
1089,중인,4
1090,입시,4
1091,이창민,4
1092,은행,4
1093,기도,4
1094,실효,4
1095,우선,4
1096,주차장,4
1097,수협,4
1098,현실,4
1099,방화,4
1100,예상,4
1101,사생활,4
1102,한전,4
1103,방송,4
1104,새벽,4
1105,교체,4
1106,준치,4
1107,초과,4
1108,신발,4
1109,희생,4
1110,보험료,4
1111,생중계,4
1112,공세,4
1113,패소,4
1114,하태경,4
1115,특혜,4
1116,고려,4
1117,국정원,4
1118,존재,4
1119,감금,4
1120,업주,4
1121,게시,4
1122,신설,4
1123,실탄,4
1124,일본인,4
1125,불기소,4
1126,이틀,4
1127,해당,4
1128,지구,4
1129,유사,4
1130,잠적,4
1131,귀농,4
1132,타고,4
1133,무차별,4
1134,물결,4
1135,목표,4
1136,운동,4
1137,국회의원,4
1138,국정,4
1139,엽기,4
1140,남부,4
1141,수상한,4
1142,모욕,4
1143,셔츠,4
1144,전화,4
1145,제대로,4
1146,항원,4
1147,도둑질,4
1148,통해,4
1149,정규직,4
1150,금융,4
1151,지하철역,4
1152,누군가,4
1153,강원,4
1154,일회용,4
1155,권리,4
1156,김관진,4
1157,가능,4
1158,투표,4
1159,흔적,4
1160,유가족,4
1161,중고,4
1162,행태,4
1163,어머니,4
1164,간판,4
1165,심의,4
1166,은혜,4
1167,게임,4
1168,밀수,4
1169,담당,4
1170,가담,4
1171,엄정,4
1172,보복,4
1173,곤란,4
1174,예술,4
1175,취준생,4
1176,현금,4
1177,금은,4
1178,할아버지,4
1179,치매,4
1180,정신질환,4
1181,책임자,4
1182,행진,4
1183,금품,4
1184,부작용,4
1185,마비,4
1186,노력,4
1187,퇴근,4
1188,악취,4
1189,구한,4
1190,헤미넴,4
1191,소통,4
1192,입찰,4
1193,소유,4
1194,정치권,4
1195,단계,4
1196,관용,4
1197,필로폰,4
1198,이익,4
1199,원룸,4
1200,희귀,4
1201,지정,4
1202,여고생,4
1203,인력,4
1204,디지털,4
1205,수거,4
1206,사례,4
1207,경력,4
1208,시속,4
1209,시범,4
1210,외부,4
1211,반입,4
1212,변호,4
1213,전쟁,4
1214,법리,4
1215,장자연,4
1216,결제,4
1217,차질,4
1218,사전,4
1219,오히려,4
1220,주년,4
1221,길거리,4
1222,당위,4
1223,강의실,4
1224,표현,4
1225,도착,4
1226,이별,4
1227,신상,4
1228,가발,4
1229,가정,4
1230,알바생,4
1231,출입,4
1232,생각,4
1233,태극기,4
1234,탑승,4
1235,마녀사냥,4
1236,인천공항,4
1237,동네,4
1238,파업,4
1239,유치,4
1240,삼다수,4
1241,미트,4
1242,심려,4
1243,돼지,4
1244,퇴직,4
1245,필기,4
1246,축소,4
1247,강제집행,4
1248,붕괴,4
1249,자체,4
1250,입구,4
1251,초동,4
1252,나선,4
1253,원조,4
1254,젖먹이,4
1255,대란,4
1256,성분,4
1257,셀프,4
1258,추방,4
1259,심각,4
1260,한글,4
1261,대폭,4
1262,자금,4
1263,근무,4
1264,두부,4
1265,총수,4
1266,수술실,4
1267,농약,4
1268,다스,4
1269,박해미,4
1270,지문,3
1271,한파,3
1272,그냥,3
1273,인근,3
1274,모피,3
1275,불똥,3
1276,공유,3
1277,선언,3
1278,일행,3
1279,목격자,3
1280,열기,3
1281,결의,3
1282,수능시험,3
1283,대금,3
1284,후끈,3
1285,작전,3
1286,역대,3
1287,자연,3
1288,경로,3
1289,단순,3
1290,재수,3
1291,과로사,3
1292,용인,3
1293,물류,3
1294,시호,3
1295,인권위,3
1296,행정권,3
1297,끝내,3
1298,중학생,3
1299,발의,3
1300,교과서,3
1301,과속,3
1302,유엔,3
1303,복무,3
1304,요원,3
1305,노역,3
1306,사무소,3
1307,여대생,3
1308,차장,3
1309,괴롭힘,3
1310,개정,3
1311,헌법소원,3
1312,성격,3
1313,롯데,3
1314,마스크,3
1315,유감,3
1316,다발,3
1317,발굴,3
1318,협약,3
1319,체결,3
1320,마음,3
1321,탈세,3
1322,음식,3
1323,친환경,3
1324,국기원,3
1325,사인,3
1326,국립대,3
1327,분담,3
1328,효율,3
1329,수도권,3
1330,입장,3
1331,이중근,3
1332,임대주택,3
1333,업자,3
1334,보장,3
1335,치마,3
1336,공모전,3
1337,조명,3
1338,환경부,3
1339,대안,3
1340,시청,3
1341,반려견,3
1342,적극,3
1343,계약,3
1344,해지,3
1345,무시,3
1346,전수,3
1347,창고,3
1348,짝퉁,3
1349,위탁,3
1350,일침,3
1351,박상규,3
1352,진학,3
1353,건국대,3
1354,화제,3
1355,몸살,3
1356,내신,3
1357,어찌,3
1358,부과,3
1359,용어,3
1360,방향,3
1361,명예훼손,3
1362,기한,3
1363,보관,3
1364,유발,3
1365,알선,3
1366,스프링클러,3
1367,후원,3
1368,무더기,3
1369,계정,3
1370,유도,3
1371,전북도,3
1372,적폐,3
1373,제재,3
1374,일방,3
1375,정시,3
1376,공금,3
1377,토끼,3
1378,언론,3
1379,방침,3
1380,사각,3
1381,백신,3
1382,보료,3
1383,경종,3
1384,방해,3
1385,주차,3
1386,치유,3
1387,재민,3
1388,한숨,3
1389,무고,3
1390,파탄,3
1391,사안,3
1392,부품,3
1393,행각,3
1394,생존자,3
1395,컨테이너,3
1396,정상,3
1397,불륜,3
1398,공직,3
1399,통과,3
1400,흡입,3
